,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
54,Ethiopia,2004,15752,Number of community and traditional health workers,Absolute,All,All,NOCATHW50,0,130,231,No
55,Ethiopia,2004,15752,Number of community and traditional health workers,Absolute,All,All,NOCATHW50,0,130,230,No
56,Ethiopia,2003,18652,Number of community and traditional health workers,Absolute,All,All,NOCATHW51,0,130,231,No
57,Ethiopia,2003,18652,Number of community and traditional health workers,Absolute,All,All,NOCATHW51,0,130,230,No
58,Gambia,2008,1150,Number of community and traditional health workers,Absolute,All,All,NOCATHW52,0,130,270,No
59,Gambia,2007,1156,Number of community and traditional health workers,Absolute,All,All,NOCATHW53,0,130,270,No
60,Gambia,2003,968,Number of community and traditional health workers,Absolute,All,All,NOCATHW54,0,130,270,No
61,Ghana,2008,4502,Number of community and traditional health workers,Absolute,All,All,NOCATHW55,0,130,288,No
62,Grenada,2003,45,Number of community and traditional health workers,Absolute,All,All,NOCATHW56,0,130,308,No
63,Grenada,2002,45,Number of community and traditional health workers,Absolute,All,All,NOCATHW57,0,130,308,No
64,Grenada,2001,45,Number of community and traditional health workers,Absolute,All,All,NOCATHW58,0,130,308,No
65,Grenada,2000,45,Number of community and traditional health workers,Absolute,All,All,NOCATHW59,0,130,308,No
66,Grenada,1999,45,Number of community and traditional health workers,Absolute,All,All,NOCATHW60,0,130,308,No
67,Grenada,1998,40,Number of community and traditional health workers,Absolute,All,All,NOCATHW61,0,130,308,No
68,Guinea,2005,170,Number of community and traditional health workers,Absolute,All,All,NOCATHW62,0,130,324,No
69,Guinea,2004,93,Number of community and traditional health workers,Absolute,All,All,NOCATHW63,0,130,324,No
70,Guinea-Bissau,2004,4486,Number of community and traditional health workers,Absolute,All,All,NOCATHW64,0,130,624,No
71,Guyana,2010,245,Number of community and traditional health workers,Absolute,All,All,NOCATHW65,0,130,328,No
72,Guyana,2009,245,Number of community and traditional health workers,Absolute,All,All,NOCATHW66,0,130,328,No
73,Iran (Islamic Republic of),2004,25242,Number of community and traditional health workers,Absolute,All,All,NOCATHW67,0,130,364,No
74,Jamaica,2008,727,Number of community and traditional health workers,Absolute,All,All,NOCATHW68,0,130,388,No
75,Jordan,2004,1000,Number of community and traditional health workers,Absolute,All,All,NOCATHW69,0,130,400,No
76,Liberia,2004,142,Number of community and traditional health workers,Absolute,All,All,NOCATHW70,0,130,430,No
77,Madagascar,2004,385,Number of community and traditional health workers,Absolute,All,All,NOCATHW71,0,130,450,No
78,Malawi,2008,10055,Number of community and traditional health workers,Absolute,All,All,NOCATHW72,0,130,454,No
79,Malaysia,2010,12226,Number of community and traditional health workers,Absolute,All,All,NOCATHW73,0,130,458,No
80,Maldives,2010,805,Number of community and traditional health workers,Absolute,All,All,NOCATHW74,0,130,462,No
81,Maldives,2009,632,Number of community and traditional health workers,Absolute,All,All,NOCATHW75,0,130,462,No
82,Maldives,2007,785,Number of community and traditional health workers,Absolute,All,All,NOCATHW76,0,130,462,No
83,Maldives,2004,919,Number of community and traditional health workers,Absolute,All,All,NOCATHW77,0,130,462,No
84,Maldives,1996,800,Number of community and traditional health workers,Absolute,All,All,NOCATHW78,0,130,462,No
85,Maldives,1993,944,Number of community and traditional health workers,Absolute,All,All,NOCATHW79,0,130,462,No
86,Maldives,1991,928,Number of community and traditional health workers,Absolute,All,All,NOCATHW80,0,130,462,No
87,Maldives,1989,781,Number of community and traditional health workers,Absolute,All,All,NOCATHW81,0,130,462,No
88,Mali,2010,110,Number of community and traditional health workers,Absolute,All,All,NOCATHW82,0,130,466,No
89,Mali,2009,114,Number of community and traditional health workers,Absolute,All,All,NOCATHW83,0,130,466,No
90,Mali,2007,1106,Number of community and traditional health workers,Absolute,All,All,NOCATHW84,0,130,466,No
91,Mali,2004,68,Number of community and traditional health workers,Absolute,All,All,NOCATHW85,0,130,466,No
92,Mauritania,2009,975,Number of community and traditional health workers,Absolute,All,All,NOCATHW86,0,130,478,No
93,Mauritania,2004,429,Number of community and traditional health workers,Absolute,All,All,NOCATHW87,0,130,478,No
94,Mauritius,2004,236,Number of community and traditional health workers,Absolute,All,All,NOCATHW88,0,130,480,No
95,Micronesia (Federated States of),2008,31,Number of community and traditional health workers,Absolute,All,All,NOCATHW89,0,130,583,No
96,Mongolia,2008,61,Number of community and traditional health workers,Absolute,All,All,NOCATHW90,0,130,496,No
97,Myanmar,2012,10251,Number of community and traditional health workers,Absolute,All,All,NOCATHW91,0,130,104,No
98,Myanmar,2011,10123,Number of community and traditional health workers,Absolute,All,All,NOCATHW92,0,130,104,No
99,Myanmar,2010,9971,Number of community and traditional health workers,Absolute,All,All,NOCATHW93,0,130,104,No
100,Myanmar,2009,9905,Number of community and traditional health workers,Absolute,All,All,NOCATHW94,0,130,104,No
101,Myanmar,2008,4197,Number of community and traditional health workers,Absolute,All,All,NOCATHW95,0,130,104,No
102,Myanmar,2007,4142,Number of community and traditional health workers,Absolute,All,All,NOCATHW96,0,130,104,No
103,Myanmar,2006,4026,Number of community and traditional health workers,Absolute,All,All,NOCATHW97,0,130,104,No
104,Myanmar,2005,3844,Number of community and traditional health workers,Absolute,All,All,NOCATHW98,0,130,104,No
105,Myanmar,2004,49531,Number of community and traditional health workers,Absolute,All,All,NOCATHW99,0,130,104,No
106,Myanmar,1988,1847,Number of community and traditional health workers,Absolute,All,All,NOCATHW100,0,130,104,No
107,Nauru,2009,3,Number of community and traditional health workers,Absolute,All,All,NOCATHW101,0,130,520,No
108,Nauru,2008,14,Number of community and traditional health workers,Absolute,All,All,NOCATHW102,0,130,520,No
109,Nepal,2004,16206,Number of community and traditional health workers,Absolute,All,All,NOCATHW103,0,130,524,No
110,Nigeria,2008,19268,Number of community and traditional health workers,Absolute,All,All,NOCATHW104,0,130,566,No
111,Nigeria,2007,19278,Number of community and traditional health workers,Absolute,All,All,NOCATHW105,0,130,566,No
112,Nigeria,2004,115761,Number of community and traditional health workers,Absolute,All,All,NOCATHW106,0,130,566,No
113,Pakistan,2010,11510,Number of community and traditional health workers,Absolute,All,All,NOCATHW107,0,130,586,No
114,Pakistan,2009,10731,Number of community and traditional health workers,Absolute,All,All,NOCATHW108,0,130,586,No
115,Pakistan,2008,10002,Number of community and traditional health workers,Absolute,All,All,NOCATHW109,0,130,586,No
116,Pakistan,2001,5669,Number of community and traditional health workers,Absolute,All,All,NOCATHW110,0,130,586,No
117,Pakistan,2000,5443,Number of community and traditional health workers,Absolute,All,All,NOCATHW111,0,130,586,No
118,Pakistan,1999,5299,Number of community and traditional health workers,Absolute,All,All,NOCATHW112,0,130,586,No
119,Pakistan,1998,4959,Number of community and traditional health workers,Absolute,All,All,NOCATHW113,0,130,586,No
120,Pakistan,1997,4589,Number of community and traditional health workers,Absolute,All,All,NOCATHW114,0,130,586,No
121,Pakistan,1996,4407,Number of community and traditional health workers,Absolute,All,All,NOCATHW115,0,130,586,No
122,Pakistan,1995,4185,Number of community and traditional health workers,Absolute,All,All,NOCATHW116,0,130,586,No
123,Pakistan,1994,4107,Number of community and traditional health workers,Absolute,All,All,NOCATHW117,0,130,586,No
124,Pakistan,1993,3920,Number of community and traditional health workers,Absolute,All,All,NOCATHW118,0,130,586,No
125,Pakistan,1992,3796,Number of community and traditional health workers,Absolute,All,All,NOCATHW119,0,130,586,No
126,Papua New Guinea,2008,3883,Number of community and traditional health workers,Absolute,All,All,NOCATHW120,0,130,598,No
127,Rwanda,2004,12000,Number of community and traditional health workers,Absolute,All,All,NOCATHW121,0,130,646,No
128,Saint Kitts and Nevis,2001,48,Number of community and traditional health workers,Absolute,All,All,NOCATHW122,0,130,659,No
129,Saint Kitts and Nevis,1999,32,Number of community and traditional health workers,Absolute,All,All,NOCATHW123,0,130,659,No
130,Saint Kitts and Nevis,1998,32,Number of community and traditional health workers,Absolute,All,All,NOCATHW124,0,130,659,No
131,Saint Kitts and Nevis,1997,17,Number of community and traditional health workers,Absolute,All,All,NOCATHW125,0,130,659,No
132,Saint Kitts and Nevis,1996,17,Number of community and traditional health workers,Absolute,All,All,NOCATHW126,0,130,659,No
133,Saint Kitts and Nevis,1995,17,Number of community and traditional health workers,Absolute,All,All,NOCATHW127,0,130,659,No
134,Saint Kitts and Nevis,1994,17,Number of community and traditional health workers,Absolute,All,All,NOCATHW128,0,130,659,No
135,Saint Kitts and Nevis,1993,17,Number of community and traditional health workers,Absolute,All,All,NOCATHW129,0,130,659,No
136,Saint Kitts and Nevis,1992,17,Number of community and traditional health workers,Absolute,All,All,NOCATHW130,0,130,659,No
137,Saint Kitts and Nevis,1991,17,Number of community and traditional health workers,Absolute,All,All,NOCATHW131,0,130,659,No
138,Saint Kitts and Nevis,1990,17,Number of community and traditional health workers,Absolute,All,All,NOCATHW132,0,130,659,No
139,Saint Vincent and the Grenadines,2000,45,Number of community and traditional health workers,Absolute,All,All,NOCATHW133,0,130,670,No
140,Sao Tome and Principe,2004,374,Number of community and traditional health workers,Absolute,All,All,NOCATHW134,0,130,678,No
141,Sierra Leone,2010,132,Number of community and traditional health workers,Absolute,All,All,NOCATHW135,0,130,694,No
142,Sierra Leone,2008,132,Number of community and traditional health workers,Absolute,All,All,NOCATHW136,0,130,694,No
143,Sierra Leone,2004,558,Number of community and traditional health workers,Absolute,All,All,NOCATHW137,0,130,694,No
144,South Africa,2004,9160,Number of community and traditional health workers,Absolute,All,All,NOCATHW138,0,130,710,No
145,Sudan,2004,5797,Number of community and traditional health workers,Absolute,All,All,NOCATHW139,0,130,729,No
146,Sudan,2004,5797,Number of community and traditional health workers,Absolute,All,All,NOCATHW139,0,130,736,No
147,Swaziland,2004,4700,Number of community and traditional health workers,Absolute,All,All,NOCATHW140,0,130,748,No
148,Thailand,2000,3601,Number of community and traditional health workers,Absolute,All,All,NOCATHW141,0,130,764,No
149,Timor-Leste,2004,1657,Number of community and traditional health workers,Absolute,All,All,NOCATHW142,0,130,626,No
150,Togo,2004,475,Number of community and traditional health workers,Absolute,All,All,NOCATHW143,0,130,768,No
151,Uganda,2005,5430,Number of community and traditional health workers,Absolute,All,All,NOCATHW144,0,130,800,No
152,Vanuatu,2008,212,Number of community and traditional health workers,Absolute,All,All,NOCATHW145,0,130,548,No
153,Vanuatu,2007,113,Number of community and traditional health workers,Absolute,All,All,NOCATHW146,0,130,548,No
154,Yemen,2010,19,Number of community and traditional health workers,Absolute,All,All,NOCATHW147,0,130,887,No
155,Yemen,2010,19,Number of community and traditional health workers,Absolute,All,All,NOCATHW147,0,130,886,No
156,Yemen,2004,6025,Number of community and traditional health workers,Absolute,All,All,NOCATHW148,0,130,887,No
157,Yemen,2004,6025,Number of community and traditional health workers,Absolute,All,All,NOCATHW148,0,130,886,No
158,Zambia,2008,8977,Number of community and traditional health workers,Absolute,All,All,NOCATHW149,0,130,894,No
159,Zambia,2005,9812,Number of community and traditional health workers,Absolute,All,All,NOCATHW150,0,130,894,No
